,SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
247345,50,26,141,Michigan,Presque Isle County,2016,3,609,305,304
247346,50,26,141,Michigan,Presque Isle County,2016,4,670,325,345
247347,50,26,141,Michigan,Presque Isle County,2016,5,514,281,233
247348,50,26,141,Michigan,Presque Isle County,2016,6,423,216,207
247349,50,26,141,Michigan,Presque Isle County,2016,7,485,238,247
247350,50,26,141,Michigan,Presque Isle County,2016,8,572,292,280
247351,50,26,141,Michigan,Presque Isle County,2016,9,576,292,284
247352,50,26,141,Michigan,Presque Isle County,2016,10,656,327,329
247353,50,26,141,Michigan,Presque Isle County,2016,11,891,436,455
247354,50,26,141,Michigan,Presque Isle County,2016,12,1128,556,572
247355,50,26,141,Michigan,Presque Isle County,2016,13,1340,669,671
247356,50,26,141,Michigan,Presque Isle County,2016,14,1248,641,607
247357,50,26,141,Michigan,Presque Isle County,2016,15,897,465,432
247358,50,26,141,Michigan,Presque Isle County,2016,16,688,350,338
247359,50,26,141,Michigan,Presque Isle County,2016,17,489,251,238
247360,50,26,141,Michigan,Presque Isle County,2016,18,519,205,314
247532,50,26,143,Michigan,Roscommon County,2016,0,23847,11891,11956
247533,50,26,143,Michigan,Roscommon County,2016,1,886,469,417
247534,50,26,143,Michigan,Roscommon County,2016,2,1001,534,467
247535,50,26,143,Michigan,Roscommon County,2016,3,1026,518,508
247536,50,26,143,Michigan,Roscommon County,2016,4,1019,526,493
247537,50,26,143,Michigan,Roscommon County,2016,5,982,521,461
247538,50,26,143,Michigan,Roscommon County,2016,6,916,451,465
247539,50,26,143,Michigan,Roscommon County,2016,7,916,440,476
247540,50,26,143,Michigan,Roscommon County,2016,8,897,444,453
247541,50,26,143,Michigan,Roscommon County,2016,9,966,482,484
247542,50,26,143,Michigan,Roscommon County,2016,10,1325,662,663
247543,50,26,143,Michigan,Roscommon County,2016,11,1635,784,851
247544,50,26,143,Michigan,Roscommon County,2016,12,2138,1061,1077
247545,50,26,143,Michigan,Roscommon County,2016,13,2634,1308,1326
247546,50,26,143,Michigan,Roscommon County,2016,14,2526,1265,1261
247547,50,26,143,Michigan,Roscommon County,2016,15,1935,1007,928
247548,50,26,143,Michigan,Roscommon County,2016,16,1421,698,723
247549,50,26,143,Michigan,Roscommon County,2016,17,929,456,473
247550,50,26,143,Michigan,Roscommon County,2016,18,695,265,430
247722,50,26,145,Michigan,Saginaw County,2016,0,192285,93398,98887
247723,50,26,145,Michigan,Saginaw County,2016,1,11055,5690,5365
247724,50,26,145,Michigan,Saginaw County,2016,2,10993,5660,5333
247725,50,26,145,Michigan,Saginaw County,2016,3,11880,6088,5792
247726,50,26,145,Michigan,Saginaw County,2016,4,13362,6763,6599
247727,50,26,145,Michigan,Saginaw County,2016,5,13340,6765,6575
247728,50,26,145,Michigan,Saginaw County,2016,6,12515,6347,6168
247729,50,26,145,Michigan,Saginaw County,2016,7,10440,5236,5204
247730,50,26,145,Michigan,Saginaw County,2016,8,10460,5197,5263
247731,50,26,145,Michigan,Saginaw County,2016,9,10582,5121,5461
247732,50,26,145,Michigan,Saginaw County,2016,10,11841,5795,6046
247733,50,26,145,Michigan,Saginaw County,2016,11,13189,6439,6750
247734,50,26,145,Michigan,Saginaw County,2016,12,14274,6770,7504
247735,50,26,145,Michigan,Saginaw County,2016,13,13151,6133,7018
247736,50,26,145,Michigan,Saginaw County,2016,14,11739,5570,6169
247737,50,26,145,Michigan,Saginaw County,2016,15,8214,3781,4433
247738,50,26,145,Michigan,Saginaw County,2016,16,5967,2666,3301
247739,50,26,145,Michigan,Saginaw County,2016,17,4321,1718,2603
247740,50,26,145,Michigan,Saginaw County,2016,18,4962,1659,3303
247912,50,26,147,Michigan,St. Clair County,2016,0,159507,79258,80249
247913,50,26,147,Michigan,St. Clair County,2016,1,8054,4188,3866
247914,50,26,147,Michigan,St. Clair County,2016,2,9131,4709,4422
247915,50,26,147,Michigan,St. Clair County,2016,3,10235,5293,4942
247916,50,26,147,Michigan,St. Clair County,2016,4,10191,5294,4897
247917,50,26,147,Michigan,St. Clair County,2016,5,9525,4960,4565
247918,50,26,147,Michigan,St. Clair County,2016,6,8794,4484,4310
247919,50,26,147,Michigan,St. Clair County,2016,7,8343,4151,4192
247920,50,26,147,Michigan,St. Clair County,2016,8,8817,4346,4471
247921,50,26,147,Michigan,St. Clair County,2016,9,9216,4533,4683
247922,50,26,147,Michigan,St. Clair County,2016,10,11349,5642,5707
247923,50,26,147,Michigan,St. Clair County,2016,11,12999,6561,6438
247924,50,26,147,Michigan,St. Clair County,2016,12,13137,6523,6614
247925,50,26,147,Michigan,St. Clair County,2016,13,11524,5700,5824
247926,50,26,147,Michigan,St. Clair County,2016,14,9884,4833,5051
247927,50,26,147,Michigan,St. Clair County,2016,15,6832,3260,3572
247928,50,26,147,Michigan,St. Clair County,2016,16,4885,2239,2646
247929,50,26,147,Michigan,St. Clair County,2016,17,3156,1340,1816
247930,50,26,147,Michigan,St. Clair County,2016,18,3435,1202,2233
248102,50,26,149,Michigan,St. Joseph County,2016,0,60832,30267,30565
248103,50,26,149,Michigan,St. Joseph County,2016,1,4018,2080,1938
248104,50,26,149,Michigan,St. Joseph County,2016,2,4175,2109,2066
248105,50,26,149,Michigan,St. Joseph County,2016,3,4272,2161,2111
248106,50,26,149,Michigan,St. Joseph County,2016,4,4011,2066,1945
248107,50,26,149,Michigan,St. Joseph County,2016,5,3622,1882,1740
248108,50,26,149,Michigan,St. Joseph County,2016,6,3531,1845,1686
248109,50,26,149,Michigan,St. Joseph County,2016,7,3504,1739,1765
248110,50,26,149,Michigan,St. Joseph County,2016,8,3496,1737,1759
248111,50,26,149,Michigan,St. Joseph County,2016,9,3429,1727,1702
248112,50,26,149,Michigan,St. Joseph County,2016,10,3585,1882,1703
248113,50,26,149,Michigan,St. Joseph County,2016,11,4209,2125,2084
248114,50,26,149,Michigan,St. Joseph County,2016,12,4441,2204,2237
248115,50,26,149,Michigan,St. Joseph County,2016,13,4146,2061,2085
248116,50,26,149,Michigan,St. Joseph County,2016,14,3530,1655,1875
248117,50,26,149,Michigan,St. Joseph County,2016,15,2529,1200,1329
248118,50,26,149,Michigan,St. Joseph County,2016,16,1769,811,958
248119,50,26,149,Michigan,St. Joseph County,2016,17,1235,530,705
248120,50,26,149,Michigan,St. Joseph County,2016,18,1330,453,877
248292,50,26,151,Michigan,Sanilac County,2016,0,41392,20592,20800
248293,50,26,151,Michigan,Sanilac County,2016,1,2251,1160,1091
248294,50,26,151,Michigan,Sanilac County,2016,2,2452,1253,1199
248295,50,26,151,Michigan,Sanilac County,2016,3,2631,1329,1302
248296,50,26,151,Michigan,Sanilac County,2016,4,2562,1278,1284
248297,50,26,151,Michigan,Sanilac County,2016,5,2265,1181,1084
248298,50,26,151,Michigan,Sanilac County,2016,6,2045,1046,999
248299,50,26,151,Michigan,Sanilac County,2016,7,2116,1092,1024
248300,50,26,151,Michigan,Sanilac County,2016,8,2105,1061,1044
248301,50,26,151,Michigan,Sanilac County,2016,9,2203,1114,1089
248302,50,26,151,Michigan,Sanilac County,2016,10,2614,1284,1330
248303,50,26,151,Michigan,Sanilac County,2016,11,3037,1550,1487
248304,50,26,151,Michigan,Sanilac County,2016,12,3414,1708,1706
248305,50,26,151,Michigan,Sanilac County,2016,13,3222,1617,1605
248306,50,26,151,Michigan,Sanilac County,2016,14,2824,1372,1452
248307,50,26,151,Michigan,Sanilac County,2016,15,2045,981,1064
248308,50,26,151,Michigan,Sanilac County,2016,16,1544,702,842
248309,50,26,151,Michigan,Sanilac County,2016,17,1075,493,582
248310,50,26,151,Michigan,Sanilac County,2016,18,987,371,616
248482,50,26,153,Michigan,Schoolcraft County,2016,0,7990,3935,4055
248483,50,26,153,Michigan,Schoolcraft County,2016,1,329,163,166
248484,50,26,153,Michigan,Schoolcraft County,2016,2,355,170,185
248485,50,26,153,Michigan,Schoolcraft County,2016,3,405,221,184
248486,50,26,153,Michigan,Schoolcraft County,2016,4,433,231,202
248487,50,26,153,Michigan,Schoolcraft County,2016,5,381,200,181
248488,50,26,153,Michigan,Schoolcraft County,2016,6,298,149,149
248489,50,26,153,Michigan,Schoolcraft County,2016,7,311,157,154
248490,50,26,153,Michigan,Schoolcraft County,2016,8,361,184,177
248491,50,26,153,Michigan,Schoolcraft County,2016,9,407,190,217
248492,50,26,153,Michigan,Schoolcraft County,2016,10,500,257,243
248493,50,26,153,Michigan,Schoolcraft County,2016,11,579,275,304
248494,50,26,153,Michigan,Schoolcraft County,2016,12,776,364,412
248495,50,26,153,Michigan,Schoolcraft County,2016,13,792,399,393
248496,50,26,153,Michigan,Schoolcraft County,2016,14,702,361,341
248497,50,26,153,Michigan,Schoolcraft County,2016,15,473,230,243
248498,50,26,153,Michigan,Schoolcraft County,2016,16,368,182,186
248499,50,26,153,Michigan,Schoolcraft County,2016,17,285,119,166
248500,50,26,153,Michigan,Schoolcraft County,2016,18,235,83,152
248672,50,26,155,Michigan,Shiawassee County,2016,0,68541,33837,34704
248673,50,26,155,Michigan,Shiawassee County,2016,1,3644,1804,1840
248674,50,26,155,Michigan,Shiawassee County,2016,2,3790,1985,1805
248675,50,26,155,Michigan,Shiawassee County,2016,3,4481,2272,2209
248676,50,26,155,Michigan,Shiawassee County,2016,4,4694,2398,2296
248677,50,26,155,Michigan,Shiawassee County,2016,5,4153,2161,1992
248678,50,26,155,Michigan,Shiawassee County,2016,6,4010,2052,1958
248679,50,26,155,Michigan,Shiawassee County,2016,7,3640,1838,1802
248680,50,26,155,Michigan,Shiawassee County,2016,8,3913,1962,1951
248681,50,26,155,Michigan,Shiawassee County,2016,9,3964,2004,1960
248682,50,26,155,Michigan,Shiawassee County,2016,10,4787,2378,2409
248683,50,26,155,Michigan,Shiawassee County,2016,11,5282,2602,2680
248684,50,26,155,Michigan,Shiawassee County,2016,12,5436,2683,2753
248685,50,26,155,Michigan,Shiawassee County,2016,13,4878,2356,2522
248686,50,26,155,Michigan,Shiawassee County,2016,14,4089,1973,2116
248687,50,26,155,Michigan,Shiawassee County,2016,15,2955,1381,1574
248688,50,26,155,Michigan,Shiawassee County,2016,16,2049,934,1115
248689,50,26,155,Michigan,Shiawassee County,2016,17,1434,607,827
248690,50,26,155,Michigan,Shiawassee County,2016,18,1342,447,895
248862,50,26,157,Michigan,Tuscola County,2016,0,53235,26720,26515
248863,50,26,157,Michigan,Tuscola County,2016,1,2774,1411,1363
248864,50,26,157,Michigan,Tuscola County,2016,2,2913,1538,1375
248865,50,26,157,Michigan,Tuscola County,2016,3,3204,1673,1531
248866,50,26,157,Michigan,Tuscola County,2016,4,3346,1773,1573
248867,50,26,157,Michigan,Tuscola County,2016,5,3039,1580,1459
248868,50,26,157,Michigan,Tuscola County,2016,6,2997,1560,1437
248869,50,26,157,Michigan,Tuscola County,2016,7,2820,1435,1385
248870,50,26,157,Michigan,Tuscola County,2016,8,2942,1508,1434
248871,50,26,157,Michigan,Tuscola County,2016,9,2933,1497,1436
248872,50,26,157,Michigan,Tuscola County,2016,10,3511,1732,1779
248873,50,26,157,Michigan,Tuscola County,2016,11,4072,2065,2007
248874,50,26,157,Michigan,Tuscola County,2016,12,4381,2217,2164
248875,50,26,157,Michigan,Tuscola County,2016,13,3985,1954,2031
248876,50,26,157,Michigan,Tuscola County,2016,14,3455,1679,1776
248877,50,26,157,Michigan,Tuscola County,2016,15,2566,1266,1300
248878,50,26,157,Michigan,Tuscola County,2016,16,1887,851,1036
248879,50,26,157,Michigan,Tuscola County,2016,17,1244,574,670
248880,50,26,157,Michigan,Tuscola County,2016,18,1166,407,759
249052,50,26,159,Michigan,Van Buren County,2016,0,75201,37443,37758
249053,50,26,159,Michigan,Van Buren County,2016,1,4646,2388,2258
249054,50,26,159,Michigan,Van Buren County,2016,2,4881,2490,2391
249055,50,26,159,Michigan,Van Buren County,2016,3,5055,2585,2470
249056,50,26,159,Michigan,Van Buren County,2016,4,5046,2636,2410
249057,50,26,159,Michigan,Van Buren County,2016,5,4249,2235,2014
249058,50,26,159,Michigan,Van Buren County,2016,6,3956,2025,1931
249059,50,26,159,Michigan,Van Buren County,2016,7,4198,2094,2104
249060,50,26,159,Michigan,Van Buren County,2016,8,4419,2207,2212
249061,50,26,159,Michigan,Van Buren County,2016,9,4319,2078,2241
249062,50,26,159,Michigan,Van Buren County,2016,10,4869,2437,2432
249063,50,26,159,Michigan,Van Buren County,2016,11,5324,2682,2642
249064,50,26,159,Michigan,Van Buren County,2016,12,5984,2901,3083
249065,50,26,159,Michigan,Van Buren County,2016,13,5525,2718,2807
249066,50,26,159,Michigan,Van Buren County,2016,14,4627,2293,2334
249067,50,26,159,Michigan,Van Buren County,2016,15,3146,1543,1603
249068,50,26,159,Michigan,Van Buren County,2016,16,2094,980,1114
249069,50,26,159,Michigan,Van Buren County,2016,17,1394,589,805
249070,50,26,159,Michigan,Van Buren County,2016,18,1469,562,907
249242,50,26,161,Michigan,Washtenaw County,2016,0,364752,180734,184018
249243,50,26,161,Michigan,Washtenaw County,2016,1,18215,9313,8902
249244,50,26,161,Michigan,Washtenaw County,2016,2,18708,9602,9106
249245,50,26,161,Michigan,Washtenaw County,2016,3,20015,10195,9820
249246,50,26,161,Michigan,Washtenaw County,2016,4,32987,16564,16423
249247,50,26,161,Michigan,Washtenaw County,2016,5,48568,24775,23793
249248,50,26,161,Michigan,Washtenaw County,2016,6,28190,14781,13409
249249,50,26,161,Michigan,Washtenaw County,2016,7,23436,11971,11465
249250,50,26,161,Michigan,Washtenaw County,2016,8,21282,10754,10528
249251,50,26,161,Michigan,Washtenaw County,2016,9,19938,9912,10026
249252,50,26,161,Michigan,Washtenaw County,2016,10,21828,10728,11100
249253,50,26,161,Michigan,Washtenaw County,2016,11,22339,10926,11413
249254,50,26,161,Michigan,Washtenaw County,2016,12,22026,10662,11364
249255,50,26,161,Michigan,Washtenaw County,2016,13,20120,9463,10657
249256,50,26,161,Michigan,Washtenaw County,2016,14,17371,8177,9194
249257,50,26,161,Michigan,Washtenaw County,2016,15,11501,5363,6138
249258,50,26,161,Michigan,Washtenaw County,2016,16,7451,3393,4058
249259,50,26,161,Michigan,Washtenaw County,2016,17,4976,2081,2895
249260,50,26,161,Michigan,Washtenaw County,2016,18,5801,2074,3727
249432,50,26,163,Michigan,Wayne County,2016,0,1756598,845485,911113
249433,50,26,163,Michigan,Wayne County,2016,1,115138,58818,56320
249434,50,26,163,Michigan,Wayne County,2016,2,113990,58043,55947
249435,50,26,163,Michigan,Wayne County,2016,3,116274,59305,56969
249436,50,26,163,Michigan,Wayne County,2016,4,114752,58195,56557
249437,50,26,163,Michigan,Wayne County,2016,5,119202,59442,59760
249438,50,26,163,Michigan,Wayne County,2016,6,130400,64320,66080
249439,50,26,163,Michigan,Wayne County,2016,7,105991,51271,54720
249440,50,26,163,Michigan,Wayne County,2016,8,104115,49589,54526
249441,50,26,163,Michigan,Wayne County,2016,9,106340,50369,55971
249442,50,26,163,Michigan,Wayne County,2016,10,116333,56676,59657
249443,50,26,163,Michigan,Wayne County,2016,11,120298,58628,61670
249444,50,26,163,Michigan,Wayne County,2016,12,124707,60067,64640
249445,50,26,163,Michigan,Wayne County,2016,13,110045,51741,58304
249446,50,26,163,Michigan,Wayne County,2016,14,90500,41214,49286
249447,50,26,163,Michigan,Wayne County,2016,15,59827,26576,33251
249448,50,26,163,Michigan,Wayne County,2016,16,41355,17334,24021
249449,50,26,163,Michigan,Wayne County,2016,17,30292,11562,18730
249450,50,26,163,Michigan,Wayne County,2016,18,37039,12335,24704
249622,50,26,165,Michigan,Wexford County,2016,0,33090,16511,16579
249623,50,26,165,Michigan,Wexford County,2016,1,2007,1048,959
249624,50,26,165,Michigan,Wexford County,2016,2,2287,1139,1148
249625,50,26,165,Michigan,Wexford County,2016,3,2203,1121,1082
249626,50,26,165,Michigan,Wexford County,2016,4,1918,967,951
249627,50,26,165,Michigan,Wexford County,2016,5,1907,994,913
249628,50,26,165,Michigan,Wexford County,2016,6,1842,934,908
249629,50,26,165,Michigan,Wexford County,2016,7,1913,966,947
249630,50,26,165,Michigan,Wexford County,2016,8,1846,912,934
249631,50,26,165,Michigan,Wexford County,2016,9,1771,891,880
249632,50,26,165,Michigan,Wexford County,2016,10,2058,1061,997
249633,50,26,165,Michigan,Wexford County,2016,11,2346,1179,1167
249634,50,26,165,Michigan,Wexford County,2016,12,2597,1288,1309
249635,50,26,165,Michigan,Wexford County,2016,13,2376,1143,1233
249636,50,26,165,Michigan,Wexford County,2016,14,2088,1069,1019
249637,50,26,165,Michigan,Wexford County,2016,15,1462,704,758
249638,50,26,165,Michigan,Wexford County,2016,16,1027,488,539
249639,50,26,165,Michigan,Wexford County,2016,17,708,323,385
249640,50,26,165,Michigan,Wexford County,2016,18,734,284,450
249812,50,27,1,Minnesota,Aitkin County,2016,0,15776,7973,7803
249813,50,27,1,Minnesota,Aitkin County,2016,1,604,302,302
249814,50,27,1,Minnesota,Aitkin County,2016,2,770,428,342
249815,50,27,1,Minnesota,Aitkin County,2016,3,820,423,397
249816,50,27,1,Minnesota,Aitkin County,2016,4,703,355,348
249817,50,27,1,Minnesota,Aitkin County,2016,5,589,278,311
249818,50,27,1,Minnesota,Aitkin County,2016,6,570,295,275
249819,50,27,1,Minnesota,Aitkin County,2016,7,655,317,338
249820,50,27,1,Minnesota,Aitkin County,2016,8,655,351,304
249821,50,27,1,Minnesota,Aitkin County,2016,9,633,312,321
249822,50,27,1,Minnesota,Aitkin County,2016,10,766,379,387
249823,50,27,1,Minnesota,Aitkin County,2016,11,1097,557,540
249824,50,27,1,Minnesota,Aitkin County,2016,12,1384,700,684
249825,50,27,1,Minnesota,Aitkin County,2016,13,1479,739,740
249826,50,27,1,Minnesota,Aitkin County,2016,14,1614,835,779
249827,50,27,1,Minnesota,Aitkin County,2016,15,1309,679,630
249828,50,27,1,Minnesota,Aitkin County,2016,16,1014,506,508
249829,50,27,1,Minnesota,Aitkin County,2016,17,557,284,273
249830,50,27,1,Minnesota,Aitkin County,2016,18,557,233,324
250002,50,27,3,Minnesota,Anoka County,2016,0,347095,173595,173500
250003,50,27,3,Minnesota,Anoka County,2016,1,21707,11096,10611
250004,50,27,3,Minnesota,Anoka County,2016,2,23190,11866,11324
250005,50,27,3,Minnesota,Anoka County,2016,3,24085,12190,11895
250006,50,27,3,Minnesota,Anoka County,2016,4,22144,11416,10728
250007,50,27,3,Minnesota,Anoka County,2016,5,20298,10513,9785
250008,50,27,3,Minnesota,Anoka County,2016,6,21120,10875,10245
250009,50,27,3,Minnesota,Anoka County,2016,7,24175,12181,11994
250010,50,27,3,Minnesota,Anoka County,2016,8,23564,12045,11519
250011,50,27,3,Minnesota,Anoka County,2016,9,21865,11065,10800
250012,50,27,3,Minnesota,Anoka County,2016,10,24678,12353,12325
250013,50,27,3,Minnesota,Anoka County,2016,11,27323,13648,13675
250014,50,27,3,Minnesota,Anoka County,2016,12,26949,13610,13339
250015,50,27,3,Minnesota,Anoka County,2016,13,20675,10164,10511
250016,50,27,3,Minnesota,Anoka County,2016,14,16905,8047,8858
250017,50,27,3,Minnesota,Anoka County,2016,15,11258,5346,5912
250018,50,27,3,Minnesota,Anoka County,2016,16,7607,3426,4181
250019,50,27,3,Minnesota,Anoka County,2016,17,4982,2134,2848
250020,50,27,3,Minnesota,Anoka County,2016,18,4570,1620,2950
250192,50,27,5,Minnesota,Becker County,2016,0,33752,16817,16935
250193,50,27,5,Minnesota,Becker County,2016,1,2193,1087,1106
250194,50,27,5,Minnesota,Becker County,2016,2,2296,1124,1172
250195,50,27,5,Minnesota,Becker County,2016,3,2375,1210,1165
250196,50,27,5,Minnesota,Becker County,2016,4,2145,1098,1047
250197,50,27,5,Minnesota,Becker County,2016,5,1707,828,879
250198,50,27,5,Minnesota,Becker County,2016,6,1676,825,851
250199,50,27,5,Minnesota,Becker County,2016,7,1835,917,918
250200,50,27,5,Minnesota,Becker County,2016,8,1986,1020,966
